Employer_No,Cash_Received_Date,Total_Amt
100567,19/11/2018,4201.74
100648,9/02/2018,350.72
100451,6/09/2017,1630.16
100567,19/12/2018,2530.42
100567,19/12/2018,45080.9
100567,19/12/2018,3178.8
100567,19/12/2018,224.93
100567,19/12/2018,17204.83
100567,19/12/2018,172.44
100567,19/12/2018,283.04
100574,27/06/2018,17600.27
100316,13/07/2017,206.43
100574,2/03/2018,138.85
100689,14/06/2018,23344.7
100539,24/08/2017,289.75
100901,9/02/2018,23114.38
100654,23/01/2018,2416.9
100246,9/01/2018,2631.92
100648,9/02/2018,350.72
100134,8/01/2018,397.39
100355,30/01/2018,1341
100808,29/01/2018,1301.37
100654,19/12/2017,1935.71
100246,24/11/2017,3167.4
100539,12/01/2018,429.64
100143,28/12/2017,250.39
100910,5/12/2017,247.08
100134,1/12/2017,337.12
100654,9/03/2018,847.14
100654,9/03/2018,1103.68
100654,9/03/2018,1173.63
100654,9/03/2018,1554.41
100654,9/03/2018,834.68
100654,9/03/2018,734.12
100654,9/03/2018,633.33
100654,9/03/2018,730.76
100654,9/03/2018,840.4
100654,9/03/2018,1160
100654,9/03/2018,867.6
100654,9/03/2018,875.78
100654,9/03/2018,1192.92
100654,9/03/2018,300.32
100654,9/03/2018,744.16
100654,9/03/2018,780.54
100654,9/03/2018,934.32
100654,9/03/2018,962.4
100654,9/03/2018,986.54
100654,9/03/2018,674.12
100654,9/03/2018,720.77
100654,9/03/2018,1229.07
100654,9/03/2018,1209.29
100654,9/03/2018,800.84
100654,9/03/2018,1839.76
100654,9/03/2018,827.25
100654,9/03/2018,1242.16
100654,9/03/2018,498.61
100654,9/03/2018,1012.18
100654,9/03/2018,1333.1
100654,9/03/2018,826.7
100654,9/03/2018,1160
100654,9/03/2018,876.92
100654,9/03/2018,734.12
100654,9/03/2018,640.53
100654,9/03/2018,569.11
100654,9/03/2018,1278.84
100654,9/03/2018,1411.48
100654,9/03/2018,533.88
100654,9/03/2018,734.12
100654,9/03/2018,266.96
100654,9/03/2018,1156.77
100654,9/03/2018,1034.44
100654,9/03/2018,1132.68
100654,9/03/2018,1265.22
100654,9/03/2018,986.87
100654,9/03/2018,1045
100654,9/03/2018,1922.64
100654,9/03/2018,910.28
100654,9/03/2018,769.28
100654,9/03/2018,1334.72
100654,9/03/2018,820
100654,9/03/2018,1156.77
100654,9/03/2018,573.33
100654,9/03/2018,500.41
100654,9/03/2018,1001.16
100654,9/03/2018,745.82
100654,9/03/2018,897.28
100654,9/03/2018,1201.28
100654,9/03/2018,820
100654,9/03/2018,876.92
100654,9/03/2018,730.77
100654,9/03/2018,2082.86
100654,9/03/2018,820
100654,9/03/2018,1351.92
100654,9/03/2018,1160
100654,9/03/2018,1187.5
100654,9/03/2018,837.37
100654,9/03/2018,1482.12
100654,9/03/2018,820
100654,9/03/2018,1034.44
100654,9/03/2018,1301.36
100654,9/03/2018,1160
100654,9/03/2018,652.36
100654,9/03/2018,1288.08
100654,9/03/2018,580
100654,9/03/2018,1034.44
100654,9/03/2018,809.5
100654,9/03/2018,351.48
100654,9/03/2018,2083.33
100654,9/03/2018,1059.6
100654,9/03/2018,934.32
100654,9/03/2018,1186.85
100654,9/03/2018,876.93
100654,9/03/2018,1241.32
100654,9/03/2018,1067.8
100654,9/03/2018,1041.36
100654,9/03/2018,1201.28
100654,9/03/2018,523.52
100654,9/03/2018,820
100654,9/03/2018,1571.16
100654,9/03/2018,2101.36
100654,9/03/2018,840.4
100654,9/03/2018,829.04
100654,9/03/2018,826.01
100654,9/03/2018,120.58
100654,9/03/2018,913.48
100654,9/03/2018,1012.18
100654,9/03/2018,852.76
100654,9/03/2018,694.24
100654,9/03/2018,986.52
100654,9/03/2018,564.1
100654,9/03/2018,745.19
100654,9/03/2018,600.64
100654,9/03/2018,781.92
100654,9/03/2018,1160
100654,9/03/2018,1913.48
100654,9/03/2018,657.68
100654,9/03/2018,1096.16
100654,9/03/2018,1147.92
100654,9/03/2018,730.76
100654,9/03/2018,1160
100654,9/03/2018,1023.08
100654,9/03/2018,954.32
100451,6/04/2018,581.4
100861,15/02/2018,483.65
100654,9/03/2018,767.32
100654,9/03/2018,886.12
100654,9/03/2018,900.96
100654,9/03/2018,914.57
100654,9/03/2018,1160
100654,9/03/2018,730.76
100654,9/03/2018,1234.64
100654,9/03/2018,1337.52
100654,9/03/2018,1187.8
100654,9/03/2018,736.02
100654,9/03/2018,685.57
100654,9/03/2018,1201.28
100654,9/03/2018,511.52
100654,9/03/2018,748.44
100654,9/03/2018,900.96
100654,9/03/2018,967.68
100654,9/03/2018,1037.68
100654,9/03/2018,869.58
100654,9/03/2018,1132.68
100654,9/03/2018,820
100654,9/03/2018,950
100654,9/03/2018,667.36
100654,9/03/2018,1160
100654,9/03/2018,615
100654,9/03/2018,970.09
100654,9/03/2018,1191.26
100654,9/03/2018,545.32
100654,9/03/2018,1160
100654,9/03/2018,533.48
100654,9/03/2018,899.03
100654,9/03/2018,867.59
100654,9/03/2018,1178.48
100654,9/03/2018,521.43
100654,9/03/2018,791.65
100654,11/12/2018,730.76
100654,11/12/2018,878.27
100654,11/12/2018,844.24
100654,11/12/2018,1228
100654,11/12/2018,1228
100654,11/12/2018,1067.8
100654,11/12/2018,999.72
100654,11/12/2018,1228
100654,11/12/2018,1101.16
100654,11/12/2018,883.68
100654,11/12/2018,941.32
100654,11/12/2018,730.76
100654,11/12/2018,75.09
100654,11/12/2018,1077.8
100654,11/12/2018,1434.84
100654,11/12/2018,860
100654,11/12/2018,710.92
100654,11/12/2018,327.88
100654,11/12/2018,1187.8
100654,11/12/2018,705.4
100654,11/12/2018,1368.12
100654,11/12/2018,1554.41
100654,11/12/2018,310.58
100654,11/12/2018,800.84
100654,11/12/2018,867.59
100654,11/12/2018,1037.68
100654,11/12/2018,794.17
100654,11/12/2018,1034.44
100654,11/12/2018,584.6
100654,11/12/2018,1401.48
100654,11/12/2018,1134.52
100654,11/12/2018,860
100654,11/12/2018,860
100654,11/12/2018,1068.75
100654,11/12/2018,865.46
100654,11/12/2018,1228
100654,11/12/2018,430
100654,11/12/2018,657.68
100654,11/12/2018,840.89
100654,11/12/2018,1228
100654,11/12/2018,761.13
100654,11/12/2018,184.36
100654,11/12/2018,1228
100654,11/12/2018,932.31
100654,11/12/2018,496.92
100654,11/12/2018,555.28
100654,11/12/2018,1192.92
100654,11/12/2018,1029.17
100654,11/12/2018,893.02
100654,11/12/2018,880.92
100654,11/12/2018,954.6
100654,11/12/2018,1228
100654,11/12/2018,797
100355,30/01/2018,3045.96
100689,17/01/2018,17728.97
100272,27/12/2017,2213.8
100808,29/01/2018,1301.37
100451,7/12/2017,1282.5
100316,19/12/2017,221.54
100361,4/12/2017,204.62
100574,1/02/2018,16409.98
100368,21/12/2018,284.1
100567,19/12/2018,307.5
100664,23/04/2018,283.48
100654,19/12/2017,2160
100654,19/12/2017,1760
100654,19/12/2017,1321.75
100654,19/12/2017,1360
100654,19/12/2017,1977.1
100654,19/12/2017,1441.33
100654,19/12/2017,2038.03
100654,19/12/2017,1920
100654,19/12/2017,1926.84
100654,19/12/2017,1471.56
100654,19/12/2017,1608.14
100654,19/12/2017,1760
100654,19/12/2017,1920
100654,19/12/2017,1920
100654,19/12/2017,1640
100654,19/12/2017,1348.36
100654,19/12/2017,1067.8
100654,19/12/2017,562.69
100654,19/12/2017,913.48
100654,19/12/2017,820
100654,19/12/2017,548.08
100654,19/12/2017,1534.96
100654,19/12/2017,480.52
100654,19/12/2017,1074.78
100654,19/12/2017,1278.84
100654,19/12/2017,727.98
100654,19/12/2017,1101.16
100654,19/12/2017,1012.18
100654,19/12/2017,776.44
100654,19/12/2017,580.41
100654,19/12/2017,862.32
100654,19/12/2017,1261.61
100654,19/12/2017,1108.33
100654,19/12/2017,499.58
100654,19/12/2017,1211.28
100654,19/12/2017,400.44
100654,19/12/2017,1201.28
100654,19/12/2017,707.49
100654,19/12/2017,266.96
100654,19/12/2017,1160
100654,19/12/2017,870
100654,19/12/2017,803.84
100654,19/12/2017,1084.47
100654,19/12/2017,150.16
100654,19/12/2017,328.84
100654,19/12/2017,1405.09
100654,19/12/2017,617.04
100654,19/12/2017,710.44
100654,19/12/2017,1160
100654,19/12/2017,1160
100654,19/12/2017,560.96
100654,19/12/2017,712.5
100654,19/12/2017,694.24
100654,19/12/2017,1023.08
100654,19/12/2017,714.74
100654,19/12/2017,803.84
100654,19/12/2017,1265.22
100654,19/12/2017,1160
100654,19/12/2017,1213.89
100654,19/12/2017,560.2
100654,19/12/2017,1163.24
100654,19/12/2017,876.92
100654,19/12/2017,567.28
100654,19/12/2017,1229.07
100654,19/12/2017,530.33
100654,19/12/2017,895.84
100654,19/12/2017,1301.37
100654,19/12/2017,542.62
100654,19/12/2017,740.78
100654,19/12/2017,380.22
100654,19/12/2017,1023.08
100654,19/12/2017,1923.04
100654,19/12/2017,820
100654,19/12/2017,615
100654,19/12/2017,1160
100654,19/12/2017,1534.96
100654,19/12/2017,599.24
100654,19/12/2017,1163.58
100654,19/12/2017,817.41
100654,19/12/2017,831.27
100654,19/12/2017,724.18
100654,19/12/2017,1373.67
100654,19/12/2017,1242.32
100654,19/12/2017,429.63
100654,19/12/2017,895.64
100654,19/12/2017,383.36
100654,19/12/2017,1201.28
100654,19/12/2017,1334.72
100654,19/12/2017,1160
100654,19/12/2017,1922.32
100654,19/12/2017,858.64
100654,19/12/2017,615
100654,19/12/2017,657.68
100654,19/12/2017,607.51
100654,19/12/2017,1204.62
100654,19/12/2017,934.32
100654,19/12/2017,458.38
100654,19/12/2017,600.64
100654,19/12/2017,1059.6
100654,19/12/2017,867.59
100654,19/12/2017,615
100654,19/12/2017,749.04
100654,19/12/2017,1160
100654,19/12/2017,205
100654,19/12/2017,1096.16
100654,19/12/2017,438.48
100654,19/12/2017,803.84
100654,19/12/2017,1001.04
100654,19/12/2017,1203.08
100654,19/12/2017,600.63
100654,19/12/2017,615
100654,19/12/2017,1191.16
100654,19/12/2017,921.72
100654,19/12/2017,442.85
100654,19/12/2017,167.57
100654,19/12/2017,2083.33
100654,19/12/2017,701.59
100817,28/12/2017,406.12
100817,28/12/2017,123.3
100049,7/06/2018,3623.54
100654,13/06/2018,3525
100654,13/06/2018,2435.5
100654,13/06/2018,2700
100654,11/12/2018,2333.47
100474,19/12/2018,432.25
100246,14/12/2018,2327.92
100779,5/12/2018,1719.67
100049,12/12/2018,922.21
100272,17/12/2018,1589.65
100689,28/12/2018,8467
100808,24/12/2018,1434.51
100817,3/12/2018,326.34
100654,19/12/2017,800.84
100654,19/12/2017,842.73
100654,19/12/2017,580
100654,19/12/2017,99.27
100654,19/12/2017,1048.33
100654,19/12/2017,853.45
100654,19/12/2017,375.95
100654,19/12/2017,1301.37
100654,19/12/2017,697
100654,19/12/2017,967.68
100654,19/12/2017,913.48
100654,19/12/2017,348.69
100654,19/12/2017,939.88
100654,19/12/2017,734.12
100654,19/12/2017,1923.04
100654,19/12/2017,686.83
100654,19/12/2017,561.6
100654,19/12/2017,1067.8
100654,19/12/2017,745.4
100654,19/12/2017,1518.24
100654,19/12/2017,748.2
100654,19/12/2017,820
100654,19/12/2017,820
100654,19/12/2017,1334.72
100654,19/12/2017,803.84
100654,19/12/2017,1096.16
100654,19/12/2017,513.71
100654,19/12/2017,1004.8
100654,19/12/2017,1023.08
100654,19/12/2017,1001.08
100654,19/12/2017,502.12
100654,19/12/2017,1334
100654,19/12/2017,160.77
100654,19/12/2017,231.04
100654,19/12/2017,1120.62
100654,19/12/2017,665.69
100654,19/12/2017,967.68
100654,19/12/2017,1276.06
100654,19/12/2017,734.12
100654,19/12/2017,820
100654,19/12/2017,433.8
100654,19/12/2017,346.18
100654,19/12/2017,1107.84
100654,19/12/2017,718.3
100654,19/12/2017,847.01
100654,19/12/2017,803.84
100654,19/12/2017,1101.16
100654,19/12/2017,820
100654,19/12/2017,333.68
100654,19/12/2017,567.26
100654,19/12/2017,673.2
100654,19/12/2017,718.17
100654,19/12/2017,443.94
100654,19/12/2017,1048.33
100654,19/12/2017,1132.16
100654,19/12/2017,226.08
100654,19/12/2017,730.76
100654,19/12/2017,726.08
100654,19/12/2017,333.68
100654,19/12/2017,867.58
100654,19/12/2017,913.48
100654,11/09/2018,1228
100654,11/09/2018,1077.8
100654,11/09/2018,851.79
100654,11/09/2018,1101.16
100654,11/09/2018,730.76
100654,11/09/2018,999.72
100654,11/09/2018,1434.84
100654,11/09/2018,1368.12
100654,11/09/2018,1132.68
100654,11/09/2018,868.13
100654,11/09/2018,867.6
100654,11/09/2018,1187.8
100654,11/09/2018,798.52
100654,11/09/2018,1409.82
100654,11/09/2018,788.65
100654,11/09/2018,1037.68
100654,11/09/2018,950
100654,11/09/2018,1034.44
100654,11/09/2018,934.32
100654,11/09/2018,584.6
100654,11/09/2018,860
100654,11/09/2018,870.96
100654,11/09/2018,870.07
100654,11/09/2018,934.32
100654,11/09/2018,1068.75
100654,11/09/2018,1228
100654,11/09/2018,1401.48
100654,11/09/2018,1228
100654,11/09/2018,657.68
100654,11/09/2018,1228
100654,11/09/2018,677.58
100654,11/09/2018,1192.92
100654,11/09/2018,744.16
100654,11/09/2018,496.92
100654,11/09/2018,571.92
100654,11/12/2018,1828
100654,11/12/2018,1881.9
100654,11/12/2018,170
100654,11/12/2018,1920
100654,11/12/2018,1883.9
100654,11/12/2018,1860
100654,11/12/2018,1289.7
100654,11/12/2018,1941.84
100654,11/12/2018,1428
100654,11/12/2018,1535.65
100654,11/12/2018,1440.73
100654,11/12/2018,1862.88
100654,11/12/2018,1428
100654,11/12/2018,1404
100654,11/12/2018,1628
100654,11/12/2018,1652.72
100654,11/12/2018,1428
100654,11/12/2018,1900
100654,11/12/2018,2877.41
100654,11/12/2018,1828
100654,11/12/2018,1432.32
100654,11/12/2018,2028
100567,19/09/2018,63075.79
100134,24/08/2018,491.23
100574,31/07/2018,14569.64
100355,15/11/2018,1082.4
100654,14/08/2018,2785
100654,14/08/2018,2380.1
100654,14/08/2018,2135
100654,14/08/2018,2325
100654,14/08/2018,2422.77
100654,14/08/2018,1785
100654,14/08/2018,2427.96
100654,14/08/2018,2436.6
100654,14/08/2018,2400
100654,14/08/2018,2394.49
100654,14/08/2018,2385.57
100654,14/08/2018,2476.93
100654,14/08/2018,1828.56
100654,14/08/2018,1545.68
100654,14/08/2018,1814.4
100654,14/08/2018,2275
100654,14/08/2018,2087.98
100654,14/08/2018,2316.64
100654,14/08/2018,1785
100654,14/08/2018,1840.31
100654,14/08/2018,2035
100654,14/08/2018,2285
100654,14/08/2018,6085.17
100654,14/08/2018,1827
100654,14/08/2018,1014.41
100654,14/08/2018,1044.99
100654,14/08/2018,1461.55
100654,14/08/2018,1373.67
100654,14/08/2018,1075
100654,14/08/2018,1141.85
100654,14/08/2018,91.35
100654,14/08/2018,1107.08
100654,14/08/2018,1918.7
100654,14/08/2018,1075
100654,14/08/2018,1644.25
100654,14/08/2018,729.95
100654,14/08/2018,301.44
100654,14/08/2018,1293.05
100654,14/08/2018,1598.55
100654,14/08/2018,1211.58
100654,14/08/2018,1535
100654,14/08/2018,1826.9
100654,14/08/2018,1209.6
100654,14/08/2018,1112.24
100654,14/08/2018,1041.1
100654,14/08/2018,774.87
100654,14/08/2018,2083.33
100654,14/08/2018,1108.33
100654,14/08/2018,1077.9
100654,14/08/2018,1514.1
100654,14/08/2018,1535
100654,14/08/2018,480.5
100654,14/08/2018,417.1
100654,14/08/2018,1156.78
100654,14/08/2018,1526.6
100654,14/08/2018,1096.15
100654,14/08/2018,1535
100654,14/08/2018,925.99
100654,14/08/2018,959.15
100654,14/08/2018,750.8
100654,14/08/2018,1167.9
100654,14/08/2018,215
100654,14/08/2018,859.31
100654,14/08/2018,1535
100654,14/08/2018,870.83
100654,14/08/2018,706.55
100654,14/08/2018,921.07
100654,14/08/2018,1535
100654,14/08/2018,1501.6
100654,14/08/2018,1075
100654,14/08/2018,1535
100654,14/08/2018,1075
100654,14/08/2018,959.15
100654,14/08/2018,1381.16
100654,14/08/2018,542.25
100654,14/08/2018,1362.25
100654,14/08/2018,1535
100272,11/10/2018,1597.58
100574,12/02/2018,311.91
100246,4/10/2017,2559.92
100355,31/10/2017,517.75
100134,5/10/2017,120.81
100991,3/07/2018,228.38
100136,27/10/2017,335
100737,4/01/2019,185.55
100567,20/03/2018,2193.81
100567,20/03/2018,272.54
100574,2/03/2018,12969.31
100574,2/03/2018,512.77
100574,2/03/2018,295.73
100654,13/06/2018,2352.11
100654,13/06/2018,994.89
100654,13/06/2018,2362.27
100654,13/06/2018,1535.81
100654,13/06/2018,2285.79
100654,13/06/2018,1966.23
100654,13/06/2018,1889.33
100654,13/06/2018,2081.34
100654,13/06/2018,2482.61
100654,13/06/2018,2202.71
100654,13/06/2018,2420.51
100654,13/06/2018,2400
100654,13/06/2018,5045.65
100654,13/06/2018,2275
100654,13/06/2018,2400
100654,13/06/2018,1982.19
100654,13/06/2018,1141.85
100654,13/06/2018,1348.36
100654,13/06/2018,1334.75
100654,13/06/2018,1929.22
100654,13/06/2018,1461.55
100654,13/06/2018,1644.25
100654,13/06/2018,685.1
100654,13/06/2018,1293.05
100654,13/06/2018,1918.7
100654,13/06/2018,1141.85
100654,13/06/2018,1078.93
100654,13/06/2018,1025
100654,13/06/2018,709.1
100654,13/06/2018,205
100654,13/06/2018,1598.55
100654,13/06/2018,1826.9
100654,13/06/2018,1012.18
100654,13/06/2018,1392.58
100654,13/06/2018,1055.38
100654,13/06/2018,1450
100654,13/06/2018,1077.9
100654,13/06/2018,1501.6
100654,13/06/2018,1514.1
100654,13/06/2018,1450
100654,13/06/2018,1108.33
100654,13/06/2018,320.35
100654,13/06/2018,1450
100654,13/06/2018,726.78
100654,13/06/2018,2083.33
100654,13/06/2018,927.82
100654,13/06/2018,1084.47
100654,13/06/2018,1115.33
100654,13/06/2018,4501.54
100654,13/06/2018,959.15
100654,13/06/2018,1121.18
100654,13/06/2018,745.14
100654,13/06/2018,750.8
100654,22/06/2018,1881.24
100143,23/07/2018,582.38
100654,23/06/2018,1923.04
100654,23/06/2018,1334.73
100070,5/07/2017,323.95
100737,28/08/2018,1258.62
100333,29/10/2018,1215.16
100143,29/10/2018,3340.37
100654,18/10/2018,1908
100654,18/10/2018,60.06
100737,31/10/2018,1057.46
100070,5/07/2017,1639.23
100664,28/07/2017,2247.99
100714,17/10/2017,910.5
100901,4/07/2018,19000
100861,2/08/2017,631.75
100689,22/06/2018,20660.59
100654,4/10/2017,767.8
100654,4/10/2017,962.4
100654,4/10/2017,30.03
100654,4/10/2017,1012.18
100654,4/10/2017,1167.76
100654,4/10/2017,820.39
100654,4/10/2017,615
100654,4/10/2017,1839.76
100654,4/10/2017,517.03
100654,4/10/2017,1218.66
100654,4/10/2017,1287.82
100654,4/10/2017,1229.07
100654,4/10/2017,596.93
100654,4/10/2017,876.92
100654,4/10/2017,498.79
100654,4/10/2017,634
100654,4/10/2017,1265.22
100654,4/10/2017,127.88
100654,4/10/2017,529.8
100654,4/10/2017,986.87
100049,28/06/2018,794.2
100991,12/07/2017,1834.69
100779,6/03/2018,1071
100779,28/09/2017,1031
100134,5/10/2017,271.84
100652,10/07/2017,307.8
100928,14/07/2017,747.01
100272,6/09/2017,4898.03
100316,10/08/2017,140.98
100861,14/03/2018,344.66
100861,14/03/2018,426.55
100664,30/10/2017,2328.55
100143,14/11/2018,638.33
100246,28/02/2018,2627.92
100808,26/04/2018,1490.44
100136,27/07/2017,240
100817,4/06/2018,319.85
100648,12/07/2018,237.45
100355,2/08/2018,1893.52
100808,25/07/2018,1555.64
100714,9/03/2018,858.64
100779,7/08/2017,996.55
100272,16/10/2017,4944.29
100316,23/08/2017,73.01
100361,14/08/2017,204.62
100910,4/06/2018,962.84
100316,18/09/2018,181.26
100654,4/10/2017,734.12
100654,4/10/2017,1068.75
100654,4/10/2017,1034.44
100654,4/10/2017,533.88
100654,4/10/2017,1132.68
100654,4/10/2017,834.2
100654,4/10/2017,266.96
100654,4/10/2017,1156.77
100654,4/10/2017,1411.48
100654,4/10/2017,1045
100654,4/10/2017,1922.64
100654,4/10/2017,759.31
100654,4/10/2017,910.28
100654,4/10/2017,726.4
100654,4/10/2017,876.92
100654,4/10/2017,516.7
100654,4/10/2017,820
100654,4/10/2017,1201.28
100654,4/10/2017,1160
100654,4/10/2017,542.2
100654,4/10/2017,820
100654,4/10/2017,1001.16
100654,4/10/2017,1020.38
100654,4/10/2017,949.98
100654,4/10/2017,1160
100654,4/10/2017,800.84
100654,4/10/2017,1160
100654,4/10/2017,657.68
100654,4/10/2017,2082.86
100654,4/10/2017,1351.92
100654,4/10/2017,1187.5
100654,4/10/2017,1301.36
100654,4/10/2017,1160
100654,4/10/2017,807.86
100654,4/10/2017,963.06
100654,4/10/2017,1164.12
100654,4/10/2017,1482.12
100654,4/10/2017,36.34
100654,4/10/2017,1034.44
100654,4/10/2017,2083.33
100654,4/10/2017,813.11
100654,4/10/2017,1059.6
100654,4/10/2017,1183.85
100654,4/10/2017,1201.28
100654,4/10/2017,1041.36
100654,4/10/2017,1156.77
100654,4/10/2017,547.31
100654,4/10/2017,1241.32
100654,4/10/2017,913.48
100654,4/10/2017,840.4
100654,4/10/2017,851.85
100654,4/10/2017,68.79
100654,4/10/2017,1301.36
100654,4/10/2017,872.45
100654,4/10/2017,986.52
100654,4/10/2017,1012.18
100654,4/10/2017,621.35
100654,4/10/2017,814.33
